Participant,Activity,window,mean,standar deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count
4,Rest- TSST,3,921.8125,53.291320529238156,800.0,1036.0,926.0,"ModeResult(mode=array([ 888.]), count=array([5]))",-0.21490740176439396,-0.6583055692689315,976.0,947.20000000000005,904.79999999999995,875.20000000000005,923.3516394093856,74.0,0.53125,0.46875,236.0,2885.04365079,0.546875,0.703125,67.21488875123777,35,45,37.646992500645567,27,86.0625,100.25,90.375,0.9522821576763485,64
4,Rest- TSST,4,897.21212121212125,70.220327530785283,712.0,1016.0,906.0,"ModeResult(mode=array([ 848.]), count=array([3]))",-0.5791444115870215,0.05257571705800279,956.0,916.0,888.0,848.0,899.95582383163946,94.0,0.5454545454545454,0.45454545454545453,304.0,5006.75431235,0.5,0.7272727272727273,77.6025376270251,33,48,47.357594693437811,26,97.818181818181813,86.72727272727272,91.151515151515156,1.0731382978723403,66
4,Rest- TSST,5,898.0625,65.498061755673348,712.0,1016.0,908.0,"ModeResult(mode=array([ 900.]), count=array([4]))",-0.8783275595186195,0.7541093998399702,952.0,919.20000000000005,896.79999999999995,852.0,900.44780526135992,82.0,0.59375,0.40625,304.0,4358.09126984,0.421875,0.703125,72.74169944886961,27,45,44.156188588178161,32,81.8125,88.6875,87.0625,0.93969849246231152,64
4,Rest- TSST,6,900.61538461538464,43.242319836614584,816.0,1012.0,900.0,"ModeResult(mode=array([ 852.]), count=array([4]))",0.11955000642361989,-0.6364253350991151,944.0,913.60000000000002,888.0,859.19999999999993,901.65290951161978,64.0,0.47692307692307695,0.5230769230769231,196.0,1899.11538462,0.47692307692307695,0.7538461538461538,64.11513081948753,31,49,35.428570303499406,37,86.092307692307685,96.123076923076908,84.615384615384613,1.0174545454545454,65
4,Rest- TSST,7,880.84848484848487,45.273660288142537,736.0,980.0,880.0,"ModeResult(mode=array([ 868.]), count=array([5]))",-0.35872502990277305,0.31963366304171537,928.0,888.0,868.0,848.0,882.01120036865609,59.0,0.48484848484848486,0.5151515151515151,244.0,2081.23822844,0.5303030303030303,0.7878787878787878,63.26111942393393,35,52,33.104832590248854,32,92.969696969696969,78.0,97.212121212121218,0.95635910224438891,66
4,Rest- TSST,8,890.03076923076924,48.200213606538888,736.0,980.0,892.0,"ModeResult(mode=array([ 928.]), count=array([4]))",-0.5960772353991749,0.22476566005558096,932.80000000000007,908.0,880.0,852.0,891.33497113556064,72.0,0.5384615384615384,0.46153846153846156,244.0,2359.56153846,0.5230769230769231,0.8307692307692308,65.83881833690516,34,54,32.404125412514993,32,76.061538461538461,92.246153846153845,82.830769230769221,0.91827637444279353,65
4,Rest- TSST,9,906.9375,43.676321888982365,800.0,980.0,908.0,"ModeResult(mode=array([ 904.]), count=array([4]))",-0.40048139884318146,-0.44520139245381785,945.60000000000002,919.20000000000005,904.0,868.0,907.98857371665201,58.0,0.546875,0.453125,180.0,1937.90079365,0.515625,0.90625,72.56217913810087,33,58,36.689404068126748,39,83.6875,98.375,84.75,0.98746312684365778,64
4,Rest- TSST,10,904.64516129032256,47.384187090888325,800.0,980.0,908.0,"ModeResult(mode=array([ 968.]), count=array([3]))",-0.3243784255624275,-0.5967525735967127,948.0,912.0,896.0,868.0,905.88527365900927,64.0,0.5161290322580645,0.4838709677419355,180.0,2320.10322581,0.5806451612903226,0.9032258064516129,81.51237124919545,18,28,41.54012785515016,20,87.483870967741936,87.096774193548384,85.161290322580641,1.0272727272727273,31
4,sing-a-song 1,1,851.82352941176475,74.342399662260391,664.0,988.0,850.0,"ModeResult(mode=array([ 864.]), count=array([4]))",-0.1451139432066696,-0.6032437987540842,926.39999999999998,866.39999999999998,828.0,784.0,855.06147009852975,114.0,0.5,0.5,324.0,5609.28182616,0.5147058823529411,0.7941176470588235,65.9189914427991,35,54,36.80615172268827,20,87.647058823529406,93.647058823529406,76.764705882352942,1.1417624521072796,68
4,sing-a-song 1,2,880.0,75.972464647498342,688.0,1040.0,872.0,"ModeResult(mode=array([ 800.]), count=array([4]))",-0.11117533323269786,-0.6203765591895758,952.79999999999995,899.20000000000005,852.0,812.0,883.27335258379401,120.0,0.4461538461538462,0.5230769230769231,352.0,5862.0,0.4307692307692308,0.7384615384615385,63.67975432671762,28,48,37.98375221194933,16,84.492307692307691,95.753846153846141,83.323076923076925,1.0140324963072378,65
4,sing-a-song 1,3,876.42105263157896,79.134561697353945,688.0,1040.0,868.0,"ModeResult(mode=array([ 808.]), count=array([3]))",-0.06095953035155204,-0.6634362710387998,961.60000000000014,882.39999999999998,852.0,808.0,879.98644327675709,128.0,0.45614035087719296,0.543859649122807,352.0,6374.10526316,0.43859649122807015,0.6842105263157895,67.59451295643886,25,39,43.098135182375898,18,96.350877192982452,98.175438596491233,80.350877192982452,1.1991266375545853,57
4,sing-a-song 1,4,832.67924528301887,121.72777757518071,368.0,1004.0,840.0,"ModeResult(mode=array([ 808.]), count=array([4]))",-1.5520007631379895,3.269363307333343,932.79999999999995,864.79999999999995,823.20000000000005,777.60000000000002,841.52978399964582,124.0,0.5283018867924528,0.4716981132075472,636.0,15102.6066763,0.5094339622641509,0.7735849056603774,203.49276675707415,27,41,175.00639602758025,14,74.339622641509436,79.698113207547181,87.320754716981128,0.85133967156439072,53
4,sing-a-song 1,5,827.76923076923072,111.34537664136883,368.0,984.0,838.0,"ModeResult(mode=array([ 808.]), count=array([3]))",-1.8122861757727156,4.919682642999624,917.60000000000002,862.39999999999998,821.59999999999991,781.60000000000002,835.22433651546112,100.0,0.5576923076923077,0.4423076923076923,616.0,12640.8868778,0.4807692307692308,0.7884615384615384,173.95426153556278,25,41,144.32752852859522,16,63.538461538461547,80.846153846153854,86.384615384615387,0.73552983081032952,52
4,sing-a-song 1,6,844.32786885245901,87.988956332268302,544.0,1060.0,860.0,"ModeResult(mode=array([ 860.]), count=array([3]))",-0.620658336830567,1.3629255605777715,904.0,872.0,840.0,788.0,848.90023357128189,88.0,0.5409836065573771,0.45901639344262296,516.0,7871.09071038,0.4918032786885246,0.6885245901639344,180.34699065145787,30,42,155.29155728519291,19,85.639344262295083,82.885245901639337,78.950819672131146,1.084717607973422,61
4,sing-a-song 1,7,861.73333333333335,115.56554657663138,432.0,1060.0,878.0,"ModeResult(mode=array([ 812.]), count=array([3]))",-1.6063519774747625,3.315108147665865,952.0,904.0,856.80000000000007,796.0,869.44794745478191,136.0,0.55,0.45,628.0,13581.7581921,0.45,0.7,96.9601111689479,27,42,71.962098022932253,17,81.333333333333329,89.333333333333343,95.400000000000006,0.85255066387141853,60
4,sing-a-song 1,8,884.875,66.217326848793888,744.0,992.0,900.0,"ModeResult(mode=array([ 812.]), count=array([3]))",-0.3215087999018319,-1.0834777211418825,948.0,913.60000000000002,869.60000000000002,813.60000000000002,887.34914210811064,119.0,0.5625,0.4375,248.0,4526.17741935,0.375,0.78125,63.00844797429177,12,25,32.573426220365754,10,81.375,84.625,87.625,0.92867332382310985,32
4,rest1,1,865.37313432835822,44.0924523344138,760.0,984.0,864.0,"ModeResult(mode=array([ 860.]), count=array([5]))",0.08257344596767342,0.007229673931173242,900.0,874.40000000000009,857.60000000000002,825.60000000000002,866.49570453069714,46.0,0.47761194029850745,0.5223880597014925,224.0,1973.60108548,0.31343283582089554,0.5970149253731343,54.477128923591195,21,40,35.345130314013559,31,87.343283582089555,89.910447761194035,82.567164179104481,1.0578452639190166,67
4,rest1,2,884.59701492537317,39.774010753101535,800.0,976.0,888.0,"ModeResult(mode=array([ 916.]), count=array([5]))",-0.19863761478451647,-0.3733321423130791,916.0,898.39999999999998,876.0,852.0,885.49074006805324,54.0,0.5074626865671642,0.4925373134328358,176.0,1605.94120308,0.3582089552238806,0.6417910447761194,59.49891773907498,24,43,37.884799522953777,31,90.02985074626865,93.373134328358219,78.328358208955223,1.149390243902439,67
4,rest1,3,886.66666666666663,35.941591225180609,808.0,976.0,888.0,"ModeResult(mode=array([ 908.]), count=array([6]))",-0.02545706052047784,-0.11493144829011825,916.0,896.0,880.0,856.0,887.39482518075113,50.0,0.5303030303030303,0.4696969696969697,168.0,1311.67179487,0.3181818181818182,0.6363636363636364,52.47827389281426,21,42,33.678128382689948,31,95.939393939393938,82.484848484848484,95.575757575757578,1.0038046924540265,66
4,rest1,4,880.0,32.79606820264037,788.0,960.0,884.0,"ModeResult(mode=array([ 880.]), count=array([6]))",-0.3169920338654378,0.3115267187011983,907.20000000000005,888.0,877.59999999999991,856.0,880.61091413265603,38.0,0.5074626865671642,0.40298507462686567,172.0,1091.87878788,0.2835820895522388,0.6716417910447762,50.47651719244096,19,45,31.859655510056406,28,91.880597014925371,93.253731343283576,78.328358208955223,1.1730182926829269,67
4,rest1,5,879.58208955223881,45.790616666935698,764.0,976.0,884.0,"ModeResult(mode=array([ 868.]), count=array([4]))",-0.3181951254855611,-0.3153597731553317,919.19999999999993,896.0,871.20000000000005,836.80000000000007,880.77320170167582,64.0,0.582089552238806,0.417910447761194,212.0,2128.54997739,0.40298507462686567,0.6716417910447762,65.66582063752801,27,45,41.401569907640742,34,94.68656716417911,93.134328358208961,78.328358208955223,1.2088414634146343,67
4,rest1,6,874.06060606060601,56.096204913463595,764.0,976.0,868.0,"ModeResult(mode=array([ 824.]), count=array([2]))",0.05467085943192345,-1.003919821951454,928.79999999999995,888.79999999999995,848.0,824.0,875.85885122702689,92.0,0.48484848484848486,0.5151515151515151,212.0,3245.12121212,0.5454545454545454,0.6666666666666666,78.43149877440823,18,22,46.885332194621377,16,80.0,75.393939393939405,98.666666666666657,0.81081081081081086,33
4,Social Conversation 5,1,886.39999999999998,76.61575120909103,732.0,1024.0,886.0,"ModeResult(mode=array([ 972.]), count=array([4]))",-0.04112496969530991,-0.9672045104581173,972.0,908.79999999999995,860.0,815.20000000000005,889.70496982614043,115.0,0.5,0.5,292.0,5969.46440678,0.5,0.7666666666666667,66.84413161253936,30,46,36.392431038072736,20,86.066666666666663,84.533333333333331,87.200000000000003,0.98700305810397548,60
4,Social Conversation 5,2,880.20338983050851,89.292279481205583,732.0,1052.0,860.0,"ModeResult(mode=array([ 796.]), count=array([4]))",0.21310750832922273,-1.2221215946385389,972.0,904.0,840.79999999999995,796.0,884.72092698436143,162.0,0.4576271186440678,0.5423728813559322,320.0,8110.578609,0.5254237288135594,0.8135593220338984,77.20460947468054,31,48,43.282497087185938,17,84.677966101694921,90.372881355932208,89.288135593220346,0.94836750189825358,59
4,Social Conversation 5,3,883.45762711864404,93.462096374820376,740.0,1068.0,860.0,"ModeResult(mode=array([ 776.]), count=array([3]))",0.34109805118086123,-1.3096286559027153,979.20000000000005,901.59999999999991,828.79999999999995,794.40000000000009,888.38760818287039,164.0,0.4576271186440678,0.5423728813559322,328.0,8885.76972531,0.4745762711864407,0.7457627118644068,76.61097427464517,28,44,46.029716917191806,15,98.440677966101703,88.542372881355931,96.542372881355931,1.0196629213483146,59
